textFile1MB.txt,88442700,32255900,35738000,36560600,37643700,37673700,32167200,4712200,4756000,4133200,4459000,5472500,5190600,5442200,5569900,5684900,5662900,6045400,5372300,5604200,6114700,5416800,6390100,5568100,6326500,6968200,6988200,5668200,6033500,5244900,5595100,5938800,6369800,6380500,7898700,5892200,6374800,7340400,6631300,6089900,5866600,5712300,5919700,5518000,6909700,8144800,5859600,5699100,7080800,7596600
textFile25MB.txt,1155,1030,1187,1234,1172,1125,1092,1078,1187,1140,1187,1156,1202,1142,1124,1188,1203,1328,1277,1078,1310,1108,1171,1078,1031,1031,999,922,989,1015,1062,937,875,921,964,1077,1108,1124,1108,937,954,1000,984,1062,1000,999,952,1030,937,1062
textFile50MB.txt,2296,2265,2343,2135,2327,2204,2249,2203,2343,2374,2236,2204,2342,2171,2217,2265,2234,2203,2156,2130,2748,2374,2327,2124,2874,2295,2357,2348,2406,2655,2407,2907,2515,2201,4169,3265,2639,2562,2671,2399,2358,2157,2140,2124,2155,2591,2430,2624,2405,4462
wavFile100MB.wav,4123,3796,4160,4553,5014,5057,4724,4687,5197,4953,4998,4873,5467,5278,4836,4967,5305,5529,5483,5737,5727,5826,5631,5233,4905,4694,4952,5345,5003,4940,5327,5092,5415,5139,5041,5139,7313,5326,4990,4787,5076,5312,4800,4920,4553,5358,4382,4796,4404,4440
wavFile200MB.wav,9550,8888,9951,8656,9968,8374,8222,8248,8973,8437,8769,8732,8279,8670,8248,12657,8703,9810,9130,10444,9189,9169,8646,9123,9295,9811,9257,8681,8565,7920,8024,7841,8058,8607,9279,8927,8748,9854,9086,9679,8856,9640,8953,9139,11499,9217,8560,9247,9449,8357
wavFile400MB.wav,18091,18263,17348,16441,17474,18544,19412,16636,21766,19197,18819,18351,18805,19351,17948,18029,17987,18807,20119,17588,19719,19939,21498,18607,19904,19552,18656,18145,17818,18606,20621,17949,16965,17161,17608,18016,18762,22119,18421,18244,17767,17285,16982,18975,18719,18101,16825,17920,18695,18353
mp4File600MB.mp4,28204,28420,26609,27774,29049,29754,27943,27541,27775,27245,26720,26525,27925,28450,25626,31723,32705,27069,28025,25750,27803,27218,26360,27713,29070,27525,28959,26362,27302,27209,24868,27807,26888,28155,27562,31939,32103,27148,27288,27026,27502,27730,26943,27089,28526,29133,29018,26974,25555,25864
mp4File800MB.mp4,37101,36938,38330,37561,35710,37064,37545,37039,38565,36538,37583,38418,39707,39299,40652,41051,41117,36313,36256,33695,31844,36252,36751,38099,37845,37020,39433,34331,35922,36331,42480,37031,38107,37260,37501,35849,35748,36132,35809,35516,35896,37234,34215,35694,37257,39777,36766,38537,38953,38637
mp4File1GB.mp4,47752,49033,47791,53623,54239,48007,45803,49429,49486,46642,49445,47779,45101,43212,45361,51879,51088,47985,50308,48065,45325,49569,48037,48216,50237,51920,53794,49243,46589,53743,48462,48373,45673,46293,44093,43489,44424,47241,50666,48260,47046,48099,47232,46637,42893,43308,41874,46814,44566,44792
